Gene_ID	Control_1	Control_2	Control_3	Control_4	PDX_1	PDX_2	PDX_3	PDX_4
ENSMUSG00000016327	1.098555	3.218198	2.576245	2.324534	1.643063	1.219704	1.580145	1.373310
ENSMUSG00000016344	9.873912	11.430848	9.853466	12.976480	10.355617	11.304062	11.924917	8.640805
ENSMUSG00000016346	0.0	0.0	0.019382	0.020474	0.0	0.020643	0.010085	0.000000
ENSMUSG00000016349	563.689697	643.910339	646.976379	659.394165	635.723694	593.227112	605.716309	612.415527
ENSMUSG00000016356	0.899099	1.084395	0.870811	0.973720	0.515036	1.057058	0.836413	1.075848
ENSMUSG00000016382	6.690898	7.939538	6.580704	7.767538	3.475345	3.879851	4.139173	3.619222
ENSMUSG00000016386	0.701120	1.208994	0.682582	1.074957	0.760163	1.087514	0.994685	0.799601
ENSMUSG00000016409	3.028526	3.305140	3.301830	3.109540	3.270153	3.536074	4.111522	3.345664
ENSMUSG00000016427	102.361717	115.629738	116.270737	105.535217	105.741081	112.705986	117.138908	110.048302
ENSMUSG00000016458	0.000000	0.0	0.051493	0.000000	0.049400	0.000000	0.0	0.0
ENSMUSG00000016477	3.092796	3.301391	3.652095	4.173829	3.226025	3.288830	3.680911	3.407423
ENSMUSG00000016481	11.440599	10.726550	11.952936	10.800758	11.134252	11.907951	10.500557	8.997978
ENSMUSG00000016487	14.923560	16.200396	17.261311	15.548152	19.227394	18.905960	18.404470	26.027250
ENSMUSG00000016493	1.601193	1.300588	1.967562	1.961621	1.777270	1.989270	1.797434	2.312014
ENSMUSG00000016494	28.526960	25.246321	23.854790	26.407257	15.434364	17.991312	23.463638	14.234879
ENSMUSG00000016495	9.590180	8.263887	8.492871	9.865135	7.872650	9.790346	10.274693	7.987730
ENSMUSG00000016496	0.437238	0.729626	0.562467	0.555008	0.408074	0.685821	0.499474	0.557412
ENSMUSG00000016498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000016503	7.861310	10.077902	9.264148	8.253470	9.229269	8.743318	10.775118	8.369200
ENSMUSG00000016510	5.070297	3.870621	4.749278	5.614753	3.113013	3.088807	5.352099	2.800633
ENSMUSG00000016520	1.090266	1.133958	1.125314	1.343955	1.144096	0.894605	1.000061	1.075263
ENSMUSG00000016524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000016526	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000016528	58.907631	72.050262	63.992908	65.160400	59.539780	57.198170	62.379822	53.630417
ENSMUSG00000016529	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.0
ENSMUSG00000016534	29.214636	26.222494	24.951180	28.198540	34.343483	24.804258	33.003822	25.031717
ENSMUSG00000016541	9.864144	10.726905	11.562934	12.510441	10.525455	10.625505	11.695485	10.036617
ENSMUSG00000016552	0.254923	0.228892	0.245663	0.279932	0.220796	0.305555	0.266798	0.069658
ENSMUSG00000016554	16.197273	17.498671	18.482538	17.898861	15.479225	17.858858	19.060482	17.106531
ENSMUSG00000016559	20.942877	21.152613	25.119310	22.515961	24.114920	20.695786	28.415602	24.342663
ENSMUSG00000016619	4.018013	3.421600	3.416968	3.705001	2.838902	3.180328	3.233311	3.320354
ENSMUSG00000016624	0.295687	0.196018	0.000000	0.284932	0.220221	0.173897	0.131436	0.227911
ENSMUSG00000016626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000016637	3.871687	4.505881	3.246558	3.616782	4.154752	3.336285	4.554074	3.908637
ENSMUSG00000016664	10.934898	13.225933	13.160117	13.721454	13.047243	11.126669	14.112795	12.288154
ENSMUSG00000016756	0.430249	0.298808	0.338433	0.400679	1.082634	0.464785	0.813061	0.674020
ENSMUSG00000016757	1.713997	2.273978	2.019217	1.988001	1.998293	1.905344	1.988195	1.673691
ENSMUSG00000016758	0.000000	0.203102	0.396546	0.491352	0.000000	0.677790	0.366778	1.342076
ENSMUSG00000016763	0.149924	0.080158	0.122565	0.197922	0.173718	0.175870	0.199266	0.152322
ENSMUSG00000016831	8.134490	8.638041	8.812263	8.190416	7.929672	7.677429	8.170396	8.496142
ENSMUSG00000016833	14.460099	16.163078	16.712069	18.215178	16.269297	18.178432	18.722874	18.987947
ENSMUSG00000016918	2.889142	2.673666	2.145308	2.461252	1.946558	2.226256	2.709769	1.999342
ENSMUSG00000016921	17.124166	20.948967	19.399149	21.362303	15.607092	17.698713	18.932306	17.729568
ENSMUSG00000016933	7.262490	5.583616	6.798766	6.086130	5.263053	6.824295	8.128268	4.860695
ENSMUSG00000016940	4.660319	6.568901	6.422109	6.014483	5.363226	5.390886	5.224513	5.384352
ENSMUSG00000016942	0.0	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.0
ENSMUSG00000016946	2.025363	1.921206	2.053731	2.254599	1.647201	1.494967	1.828457	1.616602
ENSMUSG00000016982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000016984	0.497090	0.771984	0.559182	0.628888	0.451757	0.770971	0.920462	0.437625
ENSMUSG00000016995	0.567634	0.342919	0.588394	0.523606	0.000000	0.158883	0.179510	0.067847
ENSMUSG00000016998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017002	0.231255	0.208223	0.091078	0.000000	0.000000	0.0	0.0	0.000000
ENSMUSG00000017003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017007	0.026005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000017009	8.658421	11.116682	12.430825	8.365645	7.177123	6.742143	5.956450	6.172704
ENSMUSG00000017049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017057	1.418002	1.080061	1.064728	1.213190	1.386610	0.943559	1.292204	0.806631
ENSMUSG00000017064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017119	20.766926	26.625456	24.029444	20.725416	23.202391	24.908548	26.044878	20.957462
ENSMUSG00000017132	8.995825	9.292337	10.449010	9.450125	7.197155	8.942753	8.892921	9.078341
ENSMUSG00000017144	2.305866	1.712283	1.895712	2.311404	1.500582	1.626942	2.088228	1.170180
ENSMUSG00000017146	0.023996	0.152283	0.047103	0.091034	0.000000	0.000000	0.038009	0.064704
ENSMUSG00000017165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017167	0.331960	0.534717	0.644011	0.541968	0.422462	0.514709	0.354073	0.624286
ENSMUSG00000017176	3.898589	3.236365	3.167627	3.288164	3.428297	3.839329	4.349507	4.649169
ENSMUSG00000017188	16.126169	18.400438	20.091351	19.796892	18.662973	17.332321	21.644672	16.913168
ENSMUSG00000017195	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000017204	0.088923	0.000000	0.0	0.0	0.000000	0.0	0.030544	0.031150
ENSMUSG00000017210	9.607685	8.923970	9.772054	10.775626	9.496756	10.901320	9.363701	10.566161
ENSMUSG00000017211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017221	32.327747	34.644138	34.782948	34.491390	40.882114	35.042606	37.832050	36.054703
ENSMUSG00000017264	7.569711	7.330310	6.740324	7.102764	5.886576	8.799532	6.759272	7.511892
ENSMUSG00000017286	9.516514	9.147658	9.023173	9.570019	10.369133	8.450438	9.572872	8.402655
ENSMUSG00000017288	6.807172	7.379661	6.756901	7.508947	8.766150	6.674546	7.286715	6.767737
ENSMUSG00000017291	12.114078	12.208286	11.471490	12.572889	10.229387	8.717529	10.762886	10.041960
ENSMUSG00000017299	4.733780	6.077838	5.808507	5.319732	5.374352	5.029138	5.902785	5.289881
ENSMUSG00000017300	5810.962891	6165.579590	6357.006348	6913.201172	6110.543457	6788.371094	6595.719238	6423.684570
ENSMUSG00000017307	2.235690	3.073151	2.588212	2.185435	2.430723	2.396626	1.821651	2.192587
ENSMUSG00000017309	5.977715	6.442364	5.509281	7.428962	5.943722	6.458599	6.048396	4.763916
ENSMUSG00000017310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017314	0.279930	0.429980	0.299479	0.195275	0.136120	0.242054	0.189166	0.103361
ENSMUSG00000017316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017344	5.381299	6.662578	7.551196	9.057665	5.512132	5.288552	8.941442	4.981897
ENSMUSG00000017376	3.623827	3.650152	3.573252	3.577575	2.962497	3.417242	3.383638	3.052894
ENSMUSG00000017386	0.574538	1.947894	0.712083	1.507216	1.452616	1.306940	0.969706	0.934254
ENSMUSG00000017390	0.088688	0.0	0.086240	0.0	0.073332	0.0	0.0	0.000000
ENSMUSG00000017400	0.026850	0.0	0.048879	0.000000	0.000000	0.0	0.000000	0.0
ENSMUSG00000017404	74.328163	83.759117	79.139679	83.164406	87.862137	84.120361	86.837227	92.270943
ENSMUSG00000017405	0.669382	0.216171	0.225107	0.119646	0.196842	0.112558	0.446997	0.232368
ENSMUSG00000017412	0.172287	0.073586	0.161799	0.126648	0.062064	0.144103	0.090707	0.096788
ENSMUSG00000017417	1.522990	1.993925	1.957709	2.623442	0.954179	1.132421	1.198243	1.043775
ENSMUSG00000017418	4.188471	3.744283	3.996846	4.491902	3.472101	3.303679	3.166177	3.078333
ENSMUSG00000017421	20.776606	21.677715	22.149563	24.992802	26.980658	20.115147	24.402157	24.879475
ENSMUSG00000017428	27.718140	39.400158	37.995594	31.056965	35.004913	31.437525	45.386532	33.459118
ENSMUSG00000017446	3.474007	2.938337	3.337719	3.496802	2.254113	2.560429	3.104674	1.158731
ENSMUSG00000017453	0.000000	0.000000	0.0	0.039530	0.000000	0.0	0.000000	0.0
ENSMUSG00000017466	28.703962	18.128960	21.756002	21.093815	16.183884	13.941777	17.758671	10.796085
ENSMUSG00000017478	8.436832	9.704227	10.216747	10.550160	10.001723	8.835470	10.350013	9.968581
ENSMUSG00000017485	6.636493	6.816382	6.866096	7.530734	6.322305	5.577140	6.694084	6.135164
ENSMUSG00000017491	0.731279	0.779374	0.702891	0.691499	0.370267	0.575730	0.638319	1.259016
ENSMUSG00000017493	12.527255	9.826129	10.164678	10.871193	12.645483	8.025950	14.036966	9.194255
ENSMUSG00000017499	0.079617	0.050963	0.033325	0.051950	0.000000	0.0	0.139405	0.000000
ENSMUSG00000017548	5.648527	5.890360	5.615329	6.446980	5.886552	5.279312	6.113067	5.717918
ENSMUSG00000017550	0.353480	0.236397	0.181749	0.374348	0.165110	0.358800	0.230040	0.319259
ENSMUSG00000017561	2.011264	1.576774	1.584107	2.013013	1.497070	2.190244	1.916363	1.520930
ENSMUSG00000017588	2.436869	0.0	0.000000	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017607	0.153822	0.000000	0.025216	0.035043	0.000000	0.044802	0.026465	0.088783
ENSMUSG00000017615	16.884279	19.068577	18.255665	17.608574	14.380238	15.712933	16.235987	17.043327
ENSMUSG00000017631	2.996074	3.128256	2.493244	3.177336	2.339629	1.517474	3.074938	1.788760
ENSMUSG00000017639	0.102407	0.083941	0.076579	0.082643	0.016323	0.042828	0.068888	0.011866
ENSMUSG00000017652	0.136032	0.112380	0.046721	0.470047	0.206403	0.106206	0.620695	0.131686
ENSMUSG00000017664	4.981378	5.413715	9.237306	6.082681	3.938157	9.266893	5.706898	3.825299
ENSMUSG00000017667	0.620982	0.771861	0.686335	0.632790	0.765480	0.718142	0.594808	0.462420
ENSMUSG00000017670	2.904583	4.411251	3.116965	3.217283	2.277882	4.158721	3.005354	2.232788
ENSMUSG00000017677	4.075453	7.164655	7.064853	7.020234	6.842595	4.358531	7.107911	5.399345
ENSMUSG00000017679	1.161811	2.799205	1.509424	2.236499	1.310163	2.225353	1.679623	1.784816
ENSMUSG00000017686	12.912786	15.150193	16.288240	13.925614	14.560848	14.139269	13.793605	13.372015
ENSMUSG00000017688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017692	1.351350	1.623159	0.751468	1.762783	1.380139	0.803236	1.128417	0.598212
ENSMUSG00000017697	0.249783	0.453420	0.164483	0.434802	0.880030	0.382276	0.599210	0.318694
ENSMUSG00000017707	34.889896	28.193735	31.230867	29.430511	33.032253	29.745628	33.083187	28.106276
ENSMUSG00000017713	1.002349	1.126933	1.176301	1.271084	1.370613	1.291812	1.275297	0.912502
ENSMUSG00000017715	4.247390	4.816332	4.317988	4.848635	4.225832	4.437798	4.884881	3.864584
ENSMUSG00000017716	0.133320	0.124019	0.023931	0.187873	0.072864	0.000000	0.024832	0.0
ENSMUSG00000017718	1.657651	0.994812	0.892345	0.298582	0.755899	1.486518	1.705624	0.573813
ENSMUSG00000017720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090915
ENSMUSG00000017721	8.368678	9.377613	9.921740	9.311565	9.446804	8.978067	9.843038	8.405763
ENSMUSG00000017723	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.0
ENSMUSG00000017724	0.880241	1.131972	0.609337	0.773362	0.281365	0.606072	0.557853	0.288878
ENSMUSG00000017733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017734	5.961339	6.803504	6.418625	5.595712	5.034740	4.921573	6.430259	5.261014
ENSMUSG00000017737	0.128866	0.115033	0.109274	0.079330	0.000000	0.132365	0.182084	0.066254
ENSMUSG00000017740	0.053731	0.130174	0.170398	0.254914	0.065005	0.263544	0.173367	0.089563
ENSMUSG00000017747	1.787158	1.558744	1.239859	1.810875	1.743479	1.351233	1.972059	1.610906
ENSMUSG00000017754	5.546618	6.694396	7.274372	7.219601	7.105319	5.976589	8.529581	2.794594
ENSMUSG00000017756	2.133054	1.378670	1.725599	2.127114	2.043926	2.063962	2.785039	1.735441
ENSMUSG00000017760	17.005865	17.751236	18.569954	20.021484	18.670851	17.160460	22.036533	19.622467
ENSMUSG00000017764	1.903157	2.309712	2.226956	3.015650	2.086019	2.051415	1.919994	2.039399
ENSMUSG00000017765	4.182674	3.948356	4.601983	4.256293	3.253585	5.152912	5.016413	4.031363
ENSMUSG00000017767	0.104785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000017774	12.943382	11.216174	13.175255	12.017610	10.158530	10.840265	10.652251	9.752290
ENSMUSG00000017776	17.330843	19.018551	17.681173	19.671501	18.081242	14.201560	16.148764	12.932964
ENSMUSG00000017778	192.481689	217.912857	199.182953	213.090881	203.909760	217.453308	191.833038	221.141006
ENSMUSG00000017781	36.586388	32.012989	33.994755	67.350220	40.101048	35.300343	50.982670	26.949524
ENSMUSG00000017801	3.838375	4.676831	4.091658	3.991743	5.181638	3.227499	4.792644	4.687319
ENSMUSG00000017802	10.146853	10.453536	10.367017	11.373569	10.484845	10.148577	9.849495	9.971731
ENSMUSG00000017817	131.855240	142.114120	148.359421	151.137802	126.983955	146.879700	140.769958	136.657578
ENSMUSG00000017830	0.699554	0.261746	0.243591	0.281527	0.247335	0.270188	0.592468	0.149222
ENSMUSG00000017831	16.195738	17.389257	16.944040	18.529137	19.135080	17.058214	18.815939	18.223288
ENSMUSG00000017832	0.0	0.263192	0.123067	0.0	0.0	0.130697	0.0	0.313724
ENSMUSG00000017837	4.833120	5.678783	4.520901	4.851293	6.629196	4.983776	5.514751	5.011494
ENSMUSG00000017843	20.351524	25.282175	22.786385	23.800568	20.447483	19.813595	19.744947	19.180483
ENSMUSG00000017858	4.672960	5.717557	4.738462	5.851788	5.508131	6.550982	5.943494	5.599530
ENSMUSG00000017861	0.155646	0.051160	0.0	0.177315	0.055193	0.121739	0.399065	0.023060
ENSMUSG00000017868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017897	1.453505	0.671345	0.373277	0.592984	0.397275	0.201147	0.308176	0.470417
ENSMUSG00000017922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017929	1.864174	2.781599	2.860526	2.430264	3.588617	1.641690	2.811009	1.713861
ENSMUSG00000017943	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.068423
ENSMUSG00000017950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ENSMUSG00000017969	1.946941	0.507567	0.603733	0.845242	0.236261	0.000000	0.111368	0.242072
ENSMUSG00000017978	0.108949	0.126245	0.116248	0.099439	0.128410	0.090033	0.170111	0.114671
ENSMUSG00000017999	3.235432	3.104726	3.440077	3.489389	3.598112	3.613878	4.329648	3.549770
ENSMUSG00000018001	3.381127	3.250869	3.656300	3.770417	2.678139	2.563716	2.418665	2.233242
ENSMUSG00000018008	1.086085	0.680607	1.044926	1.231595	1.940942	1.181350	1.838521	0.594963
ENSMUSG00000018012	0.529283	0.000000	0.000000	0.560365	0.465379	0.000000	0.000000	0.0
ENSMUSG00000018040	3.862544	4.896131	4.212318	3.886659	4.522034	4.425238	4.566886	3.627118
ENSMUSG00000018042	11.762269	11.234962	11.596430	12.201661	10.002456	10.093192	12.215180	10.327184
ENSMUSG00000018068	1.564980	1.539649	1.099272	1.240351	0.890894	1.140052	1.177492	1.122089
ENSMUSG00000018076	5.962481	6.047326	5.982288	5.271675	5.519308	5.420001	5.775662	5.537940
ENSMUSG00000018102	11.116671	12.286084	13.198452	12.180929	11.707712	14.657606	14.322309	14.691361
ENSMUSG00000018126	0.432411	0.720310	0.751567	0.663242	1.145795	0.739551	1.699800	0.815140
ENSMUSG00000018143	5.192857	4.683869	5.188602	4.120938	4.649329	4.851095	5.028470	4.972777
ENSMUSG00000018160	6.613162	7.987081	7.966272	7.755009	6.768431	6.376420	7.152205	6.785791
ENSMUSG00000018166	0.988272	1.194318	1.108472	0.992802	0.919542	1.068459	1.182961	0.843202
ENSMUSG00000018167	5.004696	5.041741	3.586273	3.436553	4.085440	5.011214	6.550248	6.180442
ENSMUSG00000018168	0.0	0.093450	0.021437	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018169	1.247986	1.719333	1.588091	2.340860	1.263386	1.668833	1.373610	1.113444
ENSMUSG00000018171	12.797819	12.741755	15.511745	13.618917	16.576704	15.204776	14.120383	17.271215
ENSMUSG00000018189	9.232025	11.609746	10.232002	10.998930	10.140467	10.647944	11.091300	11.851645
ENSMUSG00000018196	9.115060	9.013517	25.194321	8.422976	8.104164	8.914240	8.639210	9.654626
ENSMUSG00000018199	1.622495	1.856611	2.042585	1.429666	2.088166	1.848109	2.260024	1.956111
ENSMUSG00000018209	2.944087	3.661170	2.885230	2.681669	2.865099	2.419094	2.941565	2.658729
ENSMUSG00000018211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018217	38.036880	31.034969	41.374077	29.404821	20.799702	25.528120	16.273731	12.033220
ENSMUSG00000018238	0.0	0.0	0.000000	0.0	0.000000	0.047526	0.130560	0.000000
ENSMUSG00000018239	2.759175	3.618042	4.258736	3.389356	4.120902	3.667390	3.909808	3.432894
ENSMUSG00000018259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018263	0.0	0.039506	0.000000	0.000000	0.0	0.000000	0.000000	0.0
ENSMUSG00000018286	65.539055	72.955666	71.989052	70.646873	72.657829	69.836624	76.313278	80.639305
ENSMUSG00000018287	35.592609	32.674309	37.737377	40.563721	38.578423	37.466614	38.504414	38.907852
ENSMUSG00000018293	71.890541	88.046585	82.969093	95.589088	78.266754	93.718147	95.228798	88.239830
ENSMUSG00000018322	3.977147	2.944737	3.573757	3.226436	3.908288	4.068635	3.650976	3.357879
ENSMUSG00000018326	17.803316	19.949751	19.528151	21.404373	16.189270	15.162266	17.402899	16.423222
ENSMUSG00000018334	24.526293	31.752249	30.022280	30.651939	49.532600	31.718605	45.105473	33.246628
ENSMUSG00000018339	53.955772	67.925087	57.350052	62.091686	211.195145	132.707764	168.374969	164.550674
ENSMUSG00000018340	49.337551	51.419106	52.943699	55.330486	77.319611	52.237228	81.641075	48.342396
ENSMUSG00000018341	0.000000	0.106432	0.000000	0.125626	0.000000	0.080771	0.000000	0.000000
ENSMUSG00000018347	0.539517	1.003288	0.789103	0.746573	0.632164	0.777155	0.908777	0.842752
ENSMUSG00000018362	3.210512	2.993105	2.648713	3.840412	1.935206	2.524014	2.684714	2.579045
ENSMUSG00000018363	8.519361	8.922304	8.757749	10.782495	6.954272	6.336139	7.780713	7.072307
ENSMUSG00000018372	2.796211	2.051390	1.815364	3.131839	2.434961	3.175081	3.744090	1.897303
ENSMUSG00000018377	38.403229	40.638985	44.335472	41.191280	44.160553	48.001305	45.876137	47.369858
ENSMUSG00000018378	52.294292	51.231239	56.788311	56.168953	51.625973	67.899879	60.017921	61.295364
ENSMUSG00000018379	18.600763	19.426691	17.304943	19.251743	20.319597	19.929564	22.292595	19.241680
ENSMUSG00000018381	5.340105	11.618378	5.610560	9.852671	10.134510	2.589940	9.250769	3.066067
ENSMUSG00000018387	0.233842	0.136970	0.120994	0.231105	0.228263	0.248018	0.256575	0.276819
ENSMUSG00000018395	2.807415	2.217449	1.919112	3.331595	1.940578	3.042505	2.340097	1.981169
ENSMUSG00000018398	4.750818	6.260195	4.866048	4.820703	2.249311	2.619024	3.569624	2.614251
ENSMUSG00000018401	3.017560	2.701663	3.116194	3.355927	2.868316	2.618459	2.721110	2.833053
ENSMUSG00000018405	1.714082	2.408454	1.732758	1.920610	1.510696	1.812174	2.054933	1.639281
ENSMUSG00000018411	12.293122	16.778378	15.871794	19.913294	18.699183	18.274984	17.427959	19.947527
ENSMUSG00000018412	6.735979	6.578863	6.829918	6.430416	5.687238	6.310002	6.344964	5.736228
ENSMUSG00000018415	30.814875	31.126087	31.534546	31.581902	28.522797	30.909275	27.999962	25.423620
ENSMUSG00000018417	4.582808	4.610333	4.450538	3.983901	2.637711	3.847476	2.826357	2.987211
ENSMUSG00000018425	3.840385	3.987779	3.444493	4.749426	3.998976	4.146795	4.832838	3.964834
ENSMUSG00000018427	2.300995	3.847301	3.149699	3.026539	3.867337	1.980434	2.630769	3.397254
ENSMUSG00000018428	16.940994	22.122581	20.371618	19.178595	15.171491	15.329851	15.966164	14.421052
ENSMUSG00000018433	4.368426	4.931865	5.147796	4.864491	4.339770	5.106335	4.730742	4.905202
ENSMUSG00000018442	4.083479	4.085535	3.304348	3.529397	3.248654	3.710924	3.395813	3.244424
ENSMUSG00000018446	30.794741	35.372150	37.612694	33.407238	34.328106	40.057938	39.683071	36.811562
ENSMUSG00000018449	4.085647	3.787137	3.123395	4.124035	5.779494	4.325263	5.422943	5.928296
ENSMUSG00000018451	0.294223	0.154988	0.332137	0.348411	0.159226	0.376748	0.236996	0.094470
ENSMUSG00000018459	0.000000	0.000000	0.022769	0.0	0.023242	0.000000	0.0	0.0
ENSMUSG00000018470	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.0
ENSMUSG00000018474	2.193280	2.172532	2.788095	2.487615	1.116795	2.294738	2.097159	1.322632
ENSMUSG00000018476	5.066632	6.461565	5.603091	6.274091	5.441690	6.137612	5.423253	5.473927
ENSMUSG00000018479	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000018481	3.086529	3.817665	3.566557	3.575702	3.003398	3.009186	3.123486	3.097237
ENSMUSG00000018486	0.000000	0.053961	0.035318	0.018654	0.018129	0.018647	0.0	0.0
ENSMUSG00000018500	0.356614	0.469519	0.000000	0.274338	0.459326	0.222797	0.421294	0.229337
ENSMUSG00000018501	24.858744	28.903561	30.213694	28.261423	29.910601	27.984888	26.781834	25.590544
ENSMUSG00000018507	0.286671	0.295820	0.292720	0.449926	0.309197	0.195499	0.430982	0.000000
ENSMUSG00000018509	6.158874	6.464832	6.915123	7.470444	5.641451	6.481654	5.568138	6.153044
ENSMUSG00000018537	1.415429	1.870114	1.313387	1.276918	1.052952	0.860012	1.691496	1.809625
